episode,sample_mean,Expected SARSA,Risk-aware Q-learning
8324,323.7,320.7,326.7
8325,355.7,386.7,324.7
8326,320.2,319.7,320.7
8327,320.7,320.7,320.7
8328,320.7,320.7,320.7
8329,320.7,321.7,319.7
8330,321.7,321.7,321.7
8331,344.7,359.7,329.7
8332,330.7,340.7,320.7
8333,323.2,320.7,325.7
8334,324.2,319.7,328.7
8335,319.7,319.7,319.7
8336,326.7,320.7,332.7
8337,341.2,319.7,362.7
8338,320.7,320.7,320.7
8339,319.7,319.7,319.7
8340,332.2,342.7,321.7
8341,344.2,320.7,367.7
8342,355.2,341.7,368.7
8343,370.7,361.7,379.7
8344,326.2,320.7,331.7
8345,321.2,320.7,321.7
8346,331.7,341.7,321.7
8347,330.7,340.7,320.7
8348,330.7,330.7,330.7
8349,325.7,330.7,320.7
8350,330.2,320.7,339.7
8351,343.2,345.7,340.7
8352,319.7,319.7,319.7
8353,325.7,320.7,330.7
8354,319.7,320.7,318.7
8355,325.2,320.7,329.7
8356,348.7,376.7,320.7
8357,340.2,359.7,320.7
8358,340.7,360.7,320.7
8359,340.7,319.7,361.7
8360,325.2,329.7,320.7
8361,325.7,330.7,320.7
8362,320.7,320.7,320.7
8363,340.7,320.7,360.7
8364,335.2,350.7,319.7
8365,340.7,360.7,320.7
8366,325.7,329.7,321.7
8367,320.2,319.7,320.7
8368,345.2,371.7,318.7
8369,320.2,320.7,319.7
8370,340.7,360.7,320.7
8371,320.2,319.7,320.7
8372,331.7,330.7,332.7
8373,340.2,359.7,320.7
8374,350.7,330.7,370.7
8375,325.2,319.7,330.7
8376,320.7,320.7,320.7
8377,320.2,320.7,319.7
8378,344.2,367.7,320.7
8379,320.7,320.7,320.7
8380,327.7,319.7,335.7
8381,321.2,321.7,320.7
8382,341.2,360.7,321.7
8383,339.7,320.7,358.7
8384,319.7,318.7,320.7
8385,320.2,320.7,319.7
8386,320.7,320.7,320.7
8387,320.7,320.7,320.7
8388,327.7,335.7,319.7
8389,342.2,339.7,344.7
8390,320.7,320.7,320.7
8391,341.2,361.7,320.7
8392,321.2,321.7,320.7
8393,325.2,328.7,321.7
8394,325.7,330.7,320.7
8395,344.7,319.7,369.7
8396,324.2,319.7,328.7
8397,325.2,320.7,329.7
8398,320.7,320.7,320.7
8399,327.7,330.7,324.7
8400,320.2,320.7,319.7
8401,324.7,329.7,319.7
8402,339.2,357.7,320.7
8403,320.2,319.7,320.7
8404,320.2,319.7,320.7
8405,320.7,320.7,320.7
8406,325.7,320.7,330.7
8407,337.2,318.7,355.7
8408,330.7,340.7,320.7
8409,340.7,319.7,361.7
8410,340.7,359.7,321.7
8411,338.7,319.7,357.7
8412,319.7,320.7,318.7
8413,320.2,319.7,320.7
8414,320.7,319.7,321.7
8415,340.2,360.7,319.7
8416,363.2,363.7,362.7
8417,320.2,319.7,320.7
8418,320.2,320.7,319.7
8419,320.7,320.7,320.7
8420,321.2,321.7,320.7
8421,324.7,319.7,329.7
8422,320.7,320.7,320.7
8423,319.7,318.7,320.7
8424,335.2,339.7,330.7
8425,328.7,331.7,325.7
8426,331.2,321.7,340.7
8427,320.2,319.7,320.7
8428,320.2,319.7,320.7
8429,320.2,320.7,319.7
8430,320.7,320.7,320.7
8431,325.7,329.7,321.7
8432,330.2,338.7,321.7
8433,321.2,321.7,320.7
8434,319.7,320.7,318.7
8435,338.7,356.7,320.7
8436,330.2,330.7,329.7
8437,320.7,319.7,321.7
8438,320.7,320.7,320.7
8439,334.7,349.7,319.7
8440,325.2,320.7,329.7
8441,319.7,319.7,319.7
8442,321.2,320.7,321.7
8443,341.2,320.7,361.7
8444,325.7,320.7,330.7
8445,349.7,339.7,359.7
8446,319.2,318.7,319.7
8447,339.7,319.7,359.7
8448,340.2,360.7,319.7
8449,325.2,330.7,319.7
8450,330.7,320.7,340.7
8451,334.7,339.7,329.7
8452,320.7,320.7,320.7
8453,320.7,320.7,320.7
8454,325.7,331.7,319.7
8455,340.2,319.7,360.7
8456,325.7,320.7,330.7
8457,343.7,358.7,328.7
8458,329.2,328.7,329.7
8459,319.7,319.7,319.7
8460,331.2,320.7,341.7
8461,340.7,359.7,321.7
8462,320.2,319.7,320.7
8463,324.7,319.7,329.7
8464,320.7,319.7,321.7
8465,319.7,319.7,319.7
8466,324.7,319.7,329.7
8467,321.2,320.7,321.7
8468,326.7,331.7,321.7
8469,389.2,408.7,369.7
8470,320.7,320.7,320.7
8471,319.2,318.7,319.7
8472,320.7,320.7,320.7
8473,320.7,320.7,320.7
8474,321.2,320.7,321.7
8475,340.7,321.7,359.7
8476,321.7,321.7,321.7
8477,320.2,320.7,319.7
8478,325.2,321.7,328.7
8479,320.2,321.7,318.7
8480,320.7,321.7,319.7
8481,320.7,320.7,320.7
8482,320.7,320.7,320.7
8483,324.7,319.7,329.7
8484,320.7,320.7,320.7
8485,321.7,321.7,321.7
8486,320.2,320.7,319.7
8487,325.2,319.7,330.7
8488,354.2,330.7,377.7
8489,324.7,320.7,328.7
8490,341.2,360.7,321.7
8491,340.2,359.7,320.7
8492,320.7,319.7,321.7
8493,320.2,319.7,320.7
8494,320.2,320.7,319.7
8495,325.2,330.7,319.7
8496,325.2,330.7,319.7
8497,340.7,320.7,360.7
8498,345.7,370.7,320.7
8499,349.7,319.7,379.7
8500,320.2,320.7,319.7
8501,320.2,320.7,319.7
8502,330.2,340.7,319.7
8503,339.2,359.7,318.7
8504,361.2,402.7,319.7
8505,324.7,319.7,329.7
8506,339.2,340.7,337.7
8507,320.2,319.7,320.7
8508,320.7,320.7,320.7
8509,325.2,330.7,319.7
8510,320.2,319.7,320.7
8511,321.2,320.7,321.7
8512,320.2,320.7,319.7
8513,329.7,319.7,339.7
8514,319.7,320.7,318.7
8515,339.7,360.7,318.7
8516,338.2,345.7,330.7
8517,338.2,319.7,356.7
8518,323.2,321.7,324.7
8519,321.7,321.7,321.7
8520,319.7,319.7,319.7
8521,345.7,329.7,361.7
8522,320.2,319.7,320.7
8523,320.7,320.7,320.7
8524,319.7,318.7,320.7
8525,339.2,320.7,357.7
8526,321.7,321.7,321.7
8527,330.2,339.7,320.7
8528,346.7,361.7,331.7
8529,370.2,380.7,359.7
8530,337.7,321.7,353.7
8531,320.2,319.7,320.7
8532,325.2,321.7,328.7
8533,325.2,329.7,320.7
8534,320.2,319.7,320.7
8535,345.2,350.7,339.7
8536,320.2,319.7,320.7
8537,334.7,319.7,349.7
8538,326.7,332.7,320.7
8539,320.2,319.7,320.7
8540,319.7,319.7,319.7
8541,337.7,320.7,354.7
8542,343.2,319.7,366.7
8543,339.7,319.7,359.7
8544,325.2,320.7,329.7
8545,320.2,320.7,319.7
8546,320.7,321.7,319.7
8547,320.2,321.7,318.7
8548,320.7,321.7,319.7
8549,337.2,330.7,343.7
8550,320.7,320.7,320.7
8551,350.2,359.7,340.7
8552,318.7,318.7,318.7
8553,320.7,319.7,321.7
8554,336.2,350.7,321.7
8555,341.7,320.7,362.7
8556,329.7,319.7,339.7
8557,321.2,321.7,320.7
8558,340.2,319.7,360.7
8559,320.7,321.7,319.7
8560,364.7,359.7,369.7
8561,333.7,346.7,320.7
8562,320.2,319.7,320.7
8563,340.2,329.7,350.7
8564,330.7,320.7,340.7
8565,356.2,371.7,340.7
8566,341.2,320.7,361.7
8567,325.2,320.7,329.7
8568,366.7,334.7,398.7
8569,319.7,319.7,319.7
8570,321.2,320.7,321.7
8571,321.2,320.7,321.7
8572,331.2,340.7,321.7
8573,320.7,319.7,321.7
8574,339.2,358.7,319.7
8575,340.2,360.7,319.7
8576,345.2,320.7,369.7
8577,325.2,320.7,329.7
8578,340.2,320.7,359.7
8579,325.7,319.7,331.7
8580,321.2,321.7,320.7
8581,320.2,320.7,319.7
8582,320.2,321.7,318.7
8583,325.7,320.7,330.7
8584,320.7,320.7,320.7
8585,324.7,320.7,328.7
8586,326.2,321.7,330.7
8587,356.2,379.7,332.7
8588,345.7,320.7,370.7
8589,321.7,321.7,321.7
8590,320.2,320.7,319.7
8591,330.2,320.7,339.7
8592,319.7,319.7,319.7
8593,337.7,336.7,338.7
8594,349.2,377.7,320.7
8595,319.7,320.7,318.7
8596,340.2,320.7,359.7
8597,340.7,321.7,359.7
8598,339.7,359.7,319.7
8599,320.2,319.7,320.7
8600,330.2,340.7,319.7
8601,320.7,320.7,320.7
8602,319.7,320.7,318.7
8603,339.2,329.7,348.7
8604,337.7,321.7,353.7
8605,325.7,330.7,320.7
8606,324.7,329.7,319.7
8607,321.2,320.7,321.7
8608,339.2,319.7,358.7
8609,340.2,360.7,319.7
8610,320.7,320.7,320.7
8611,345.2,339.7,350.7
8612,344.7,359.7,329.7
8613,343.2,360.7,325.7
8614,353.7,346.7,360.7
8615,320.2,320.7,319.7
8616,320.7,321.7,319.7
8617,340.7,361.7,319.7
8618,320.2,320.7,319.7
8619,320.7,320.7,320.7
8620,321.2,320.7,321.7
8621,320.2,319.7,320.7
8622,319.7,318.7,320.7
8623,325.7,330.7,320.7
8624,319.7,319.7,319.7
8625,326.2,320.7,331.7
8626,340.7,360.7,320.7
8627,329.2,319.7,338.7
8628,327.2,333.7,320.7
8629,320.2,319.7,320.7
8630,330.2,320.7,339.7
8631,320.7,320.7,320.7
8632,320.7,320.7,320.7
8633,337.7,320.7,354.7
8634,340.2,320.7,359.7
8635,361.2,342.7,379.7
8636,320.2,320.7,319.7
8637,319.7,319.7,319.7
8638,350.7,339.7,361.7
8639,324.2,329.7,318.7
8640,325.7,329.7,321.7
8641,320.2,319.7,320.7
8642,357.7,318.7,396.7
8643,338.2,355.7,320.7
8644,339.2,357.7,320.7
8645,340.2,320.7,359.7
8646,332.2,344.7,319.7
8647,320.2,320.7,319.7
8648,340.7,360.7,320.7
8649,320.7,320.7,320.7
8650,340.2,349.7,330.7
8651,320.7,319.7,321.7
8652,325.7,330.7,320.7
8653,363.7,361.7,365.7
8654,348.7,354.7,342.7
8655,336.2,331.7,340.7
8656,325.2,330.7,319.7
8657,320.7,320.7,320.7
8658,319.2,318.7,319.7
8659,320.2,320.7,319.7
8660,320.2,320.7,319.7
8661,337.2,354.7,319.7
8662,334.7,329.7,339.7
8663,324.7,328.7,320.7
8664,319.7,320.7,318.7
8665,321.2,320.7,321.7
8666,326.7,329.7,323.7
8667,320.2,319.7,320.7
8668,336.2,340.7,331.7
8669,321.2,320.7,321.7
8670,324.7,319.7,329.7
8671,326.2,331.7,320.7
8672,321.2,321.7,320.7
8673,338.7,358.7,318.7
8674,345.2,330.7,359.7
8675,325.7,330.7,320.7
8676,341.2,360.7,321.7
8677,325.7,330.7,320.7
8678,324.7,328.7,320.7
8679,330.2,340.7,319.7
8680,341.2,361.7,320.7
8681,320.7,320.7,320.7
8682,320.2,320.7,319.7
8683,324.2,319.7,328.7
8684,320.2,320.7,319.7
8685,326.2,321.7,330.7
8686,340.2,320.7,359.7
8687,336.2,350.7,321.7
8688,320.7,320.7,320.7
8689,320.7,321.7,319.7
8690,330.2,340.7,319.7
8691,347.7,359.7,335.7
8692,320.7,320.7,320.7
8693,320.7,319.7,321.7
8694,329.7,339.7,319.7
8695,340.2,319.7,360.7
8696,320.7,321.7,319.7
8697,361.2,360.7,361.7
8698,325.2,329.7,320.7
8699,320.2,320.7,319.7
8700,339.2,358.7,319.7
8701,338.2,355.7,320.7
8702,350.7,379.7,321.7
8703,340.7,360.7,320.7
8704,345.7,370.7,320.7
8705,319.2,318.7,319.7
8706,300.7,319.7,281.7
8707,329.7,339.7,319.7
8708,320.7,319.7,321.7
8709,333.2,321.7,344.7
8710,339.7,359.7,319.7
8711,319.7,319.7,319.7
8712,330.2,329.7,330.7
8713,321.2,320.7,321.7
8714,320.7,320.7,320.7
8715,319.7,319.7,319.7
8716,324.7,320.7,328.7
8717,320.7,321.7,319.7
8718,359.2,359.7,358.7
8719,326.7,319.7,333.7
8720,346.2,320.7,371.7
8721,341.2,360.7,321.7
8722,320.7,319.7,321.7
8723,320.7,320.7,320.7
8724,343.7,368.7,318.7
8725,320.7,320.7,320.7
8726,325.2,320.7,329.7
8727,329.7,339.7,319.7
8728,321.2,320.7,321.7
8729,320.2,319.7,320.7
8730,362.7,359.7,365.7
8731,320.7,321.7,319.7
8732,320.2,319.7,320.7
8733,326.2,330.7,321.7
8734,345.2,319.7,370.7
8735,320.7,320.7,320.7
8736,330.7,319.7,341.7
8737,340.7,319.7,361.7
8738,349.2,378.7,319.7
8739,330.2,320.7,339.7
8740,355.7,389.7,321.7
8741,320.7,319.7,321.7
8742,339.7,319.7,359.7
8743,320.7,319.7,321.7
8744,330.2,329.7,330.7
8745,320.2,320.7,319.7
8746,339.7,359.7,319.7
8747,325.2,329.7,320.7
8748,329.7,320.7,338.7
8749,350.7,321.7,379.7
8750,325.2,329.7,320.7
8751,325.2,320.7,329.7
8752,325.7,320.7,330.7
8753,329.7,320.7,338.7
8754,324.2,318.7,329.7
8755,319.7,319.7,319.7
8756,321.2,320.7,321.7
8757,337.7,355.7,319.7
8758,319.7,319.7,319.7
8759,330.2,319.7,340.7
8760,321.7,321.7,321.7
8761,339.2,320.7,357.7
8762,321.2,321.7,320.7
8763,360.2,361.7,358.7
8764,357.2,384.7,329.7
8765,344.7,358.7,330.7
8766,321.7,321.7,321.7
8767,320.7,320.7,320.7
8768,321.2,320.7,321.7
8769,340.7,360.7,320.7
8770,324.2,328.7,319.7
8771,320.2,319.7,320.7
8772,345.2,370.7,319.7
8773,320.7,320.7,320.7
8774,341.2,361.7,320.7
8775,320.7,320.7,320.7
8776,359.7,359.7,359.7
8777,340.2,359.7,320.7
8778,307.7,320.7,294.7
8779,344.7,369.7,319.7
8780,320.2,319.7,320.7
8781,321.2,320.7,321.7
8782,327.7,320.7,334.7
8783,319.7,319.7,319.7
8784,340.7,360.7,320.7
8785,319.7,319.7,319.7
8786,320.2,320.7,319.7
8787,336.7,343.7,329.7
8788,320.7,320.7,320.7
8789,343.2,320.7,365.7
8790,319.7,319.7,319.7
8791,324.7,330.7,318.7
8792,344.2,330.7,357.7
8793,320.7,320.7,320.7
8794,370.7,380.7,360.7
8795,319.7,319.7,319.7
8796,320.7,320.7,320.7
8797,350.2,358.7,341.7
8798,349.2,378.7,319.7
8799,325.2,329.7,320.7
8800,341.2,361.7,320.7
8801,345.2,330.7,359.7
8802,331.2,320.7,341.7
8803,326.2,321.7,330.7
8804,332.7,334.7,330.7
8805,321.2,321.7,320.7
8806,325.7,331.7,319.7
8807,356.2,361.7,350.7
8808,320.7,320.7,320.7
8809,324.2,329.7,318.7
8810,345.2,359.7,330.7
8811,319.7,319.7,319.7
8812,340.7,320.7,360.7
8813,320.2,320.7,319.7
8814,325.7,329.7,321.7
8815,320.2,320.7,319.7
8816,339.7,319.7,359.7
8817,319.7,319.7,319.7
8818,340.7,360.7,320.7
8819,341.7,361.7,321.7
8820,353.2,329.7,376.7
8821,350.7,332.7,368.7
8822,320.7,320.7,320.7
8823,328.2,335.7,320.7
8824,325.7,320.7,330.7
8825,330.7,320.7,340.7
8826,337.7,319.7,355.7
8827,319.7,318.7,320.7
8828,326.2,357.7,294.7
8829,327.2,332.7,321.7
8830,340.2,320.7,359.7
8831,331.2,321.7,340.7
8832,321.2,320.7,321.7
8833,325.2,320.7,329.7
8834,339.2,358.7,319.7
8835,345.7,320.7,370.7
8836,330.7,339.7,321.7
8837,324.7,328.7,320.7
8838,320.7,320.7,320.7
8839,320.2,321.7,318.7
8840,333.2,337.7,328.7
8841,344.7,319.7,369.7
8842,368.7,374.7,362.7
8843,334.7,339.7,329.7
8844,345.2,320.7,369.7
8845,333.2,339.7,326.7
8846,330.2,329.7,330.7
8847,339.7,320.7,358.7
8848,320.2,319.7,320.7
8849,319.7,319.7,319.7
8850,325.7,330.7,320.7
8851,352.2,339.7,364.7
8852,330.2,340.7,319.7
8853,321.2,321.7,320.7
8854,320.7,320.7,320.7
8855,324.7,328.7,320.7
8856,330.7,320.7,340.7
8857,320.7,319.7,321.7
8858,352.2,382.7,321.7
8859,358.7,377.7,339.7
8860,350.7,339.7,361.7
8861,340.7,359.7,321.7
8862,320.2,320.7,319.7
8863,327.7,320.7,334.7
8864,321.2,321.7,320.7
8865,352.7,345.7,359.7
8866,325.2,319.7,330.7
8867,340.7,321.7,359.7
8868,341.7,321.7,361.7
8869,325.2,321.7,328.7
8870,330.2,319.7,340.7
8871,323.7,320.7,326.7
8872,320.7,319.7,321.7
8873,320.2,320.7,319.7
8874,320.2,319.7,320.7
8875,319.7,320.7,318.7
8876,320.7,320.7,320.7
8877,337.7,320.7,354.7
8878,320.2,319.7,320.7
8879,335.2,329.7,340.7
8880,325.7,319.7,331.7
8881,325.2,330.7,319.7
8882,326.2,330.7,321.7
8883,320.2,319.7,320.7
8884,355.7,321.7,389.7
8885,325.7,320.7,330.7
8886,320.2,319.7,320.7
8887,320.2,319.7,320.7
8888,319.7,320.7,318.7
8889,330.2,319.7,340.7
8890,321.2,321.7,320.7
8891,359.2,358.7,359.7
8892,371.2,375.7,366.7
8893,320.2,320.7,319.7
8894,345.7,320.7,370.7
8895,364.2,358.7,369.7
8896,324.7,329.7,319.7
8897,325.7,320.7,330.7
8898,339.7,320.7,358.7
8899,325.2,319.7,330.7
8900,320.7,320.7,320.7
8901,324.2,329.7,318.7
8902,324.7,329.7,319.7
8903,333.7,330.7,336.7
8904,335.7,350.7,320.7
8905,320.7,319.7,321.7
8906,320.7,321.7,319.7
8907,339.7,319.7,359.7
8908,348.7,346.7,350.7
8909,354.7,339.7,369.7
8910,340.2,335.7,344.7
8911,320.7,320.7,320.7
8912,369.7,359.7,379.7
8913,336.2,350.7,321.7
8914,319.7,319.7,319.7
8915,325.7,320.7,330.7
8916,320.7,320.7,320.7
8917,320.2,320.7,319.7
8918,359.2,350.7,367.7
8919,329.2,328.7,329.7
8920,319.7,319.7,319.7
8921,321.2,321.7,320.7
8922,330.2,330.7,329.7
8923,328.7,330.7,326.7
8924,320.7,320.7,320.7
8925,320.2,319.7,320.7
8926,321.2,320.7,321.7
8927,325.2,330.7,319.7
8928,320.2,320.7,319.7
8929,325.7,331.7,319.7
8930,334.2,347.7,320.7
8931,338.2,320.7,355.7
8932,355.2,320.7,389.7
8933,325.7,321.7,329.7
8934,331.7,341.7,321.7
8935,365.2,370.7,359.7
8936,321.2,320.7,321.7
8937,320.7,320.7,320.7
8938,319.7,319.7,319.7
8939,319.7,319.7,319.7
8940,350.7,341.7,359.7
8941,335.2,349.7,320.7
8942,320.2,319.7,320.7
8943,321.7,321.7,321.7
8944,335.7,350.7,320.7
8945,340.2,359.7,320.7
8946,320.2,319.7,320.7
8947,360.2,398.7,321.7
8948,350.7,321.7,379.7
8949,354.7,387.7,321.7
8950,319.7,320.7,318.7
8951,325.7,330.7,320.7
8952,325.7,330.7,320.7
8953,325.7,330.7,320.7
8954,328.7,319.7,337.7
8955,341.2,321.7,360.7
8956,320.7,320.7,320.7
8957,321.2,321.7,320.7
8958,340.2,320.7,359.7
8959,374.2,368.7,379.7
8960,341.7,361.7,321.7
8961,330.7,330.7,330.7
8962,341.2,320.7,361.7
8963,319.7,319.7,319.7
8964,320.2,320.7,319.7
8965,332.7,330.7,334.7
8966,320.7,320.7,320.7
8967,347.2,359.7,334.7
8968,320.7,320.7,320.7
8969,320.7,320.7,320.7
8970,338.7,356.7,320.7
8971,320.7,320.7,320.7
8972,319.2,318.7,319.7
8973,319.7,319.7,319.7
8974,320.7,320.7,320.7
8975,325.2,330.7,319.7
8976,325.2,320.7,329.7
8977,339.7,319.7,359.7
8978,340.2,321.7,358.7
8979,340.7,360.7,320.7
8980,345.7,361.7,329.7
8981,329.2,321.7,336.7
8982,349.7,337.7,361.7
8983,320.2,320.7,319.7
8984,339.7,319.7,359.7
8985,340.7,321.7,359.7
8986,342.7,340.7,344.7
8987,321.2,320.7,321.7
8988,332.2,343.7,320.7
8989,334.2,321.7,346.7
8990,340.7,319.7,361.7
8991,320.7,319.7,321.7
8992,319.7,320.7,318.7
8993,321.2,321.7,320.7
8994,327.7,321.7,333.7
8995,379.7,390.7,368.7
8996,346.2,360.7,331.7
8997,320.7,320.7,320.7
8998,321.7,321.7,321.7
8999,320.2,319.7,320.7
9000,348.7,361.7,335.7
9001,341.2,320.7,361.7
9002,353.2,345.7,360.7
9003,320.2,320.7,319.7
9004,343.2,360.7,325.7
9005,354.2,348.7,359.7
9006,340.7,320.7,360.7
9007,325.2,320.7,329.7
9008,355.2,320.7,389.7
9009,325.2,320.7,329.7
9010,320.2,319.7,320.7
9011,320.7,320.7,320.7
9012,320.2,321.7,318.7
9013,320.7,320.7,320.7
9014,320.2,320.7,319.7
9015,340.2,319.7,360.7
9016,319.7,319.7,319.7
9017,339.7,360.7,318.7
9018,340.7,360.7,320.7
9019,344.7,329.7,359.7
9020,325.2,329.7,320.7
9021,322.2,319.7,324.7
9022,357.7,319.7,395.7
9023,344.7,320.7,368.7
9024,321.2,321.7,320.7
9025,360.7,359.7,361.7
9026,339.7,358.7,320.7
9027,321.2,321.7,320.7
9028,320.7,321.7,319.7
9029,360.2,360.7,359.7
9030,319.7,319.7,319.7
9031,325.7,320.7,330.7
9032,325.2,320.7,329.7
9033,333.2,319.7,346.7
9034,331.2,341.7,320.7
9035,349.7,330.7,368.7
9036,320.2,319.7,320.7
9037,325.7,320.7,330.7
9038,320.7,320.7,320.7
9039,325.7,320.7,330.7
9040,330.7,330.7,330.7
9041,319.7,319.7,319.7
9042,357.7,356.7,358.7
9043,326.2,321.7,330.7
9044,324.7,329.7,319.7
9045,353.7,335.7,371.7
9046,325.2,320.7,329.7
9047,320.2,320.7,319.7
9048,341.2,350.7,331.7
9049,350.2,330.7,369.7
9050,353.2,320.7,385.7
9051,321.2,321.7,320.7
9052,330.2,330.7,329.7
9053,339.7,359.7,319.7
9054,324.7,329.7,319.7
9055,320.2,319.7,320.7
9056,340.2,320.7,359.7
9057,334.7,347.7,321.7
9058,328.2,334.7,321.7
9059,320.7,320.7,320.7
9060,321.2,320.7,321.7
9061,320.7,320.7,320.7
9062,345.7,320.7,370.7
9063,325.7,320.7,330.7
9064,341.2,320.7,361.7
9065,320.7,320.7,320.7
9066,320.2,319.7,320.7
9067,319.7,318.7,320.7
9068,321.7,321.7,321.7
9069,330.2,330.7,329.7
9070,355.2,356.7,353.7
9071,345.2,369.7,320.7
9072,326.2,331.7,320.7
9073,305.2,318.7,291.7
9074,345.7,372.7,318.7
9075,332.7,342.7,322.7
9076,320.2,320.7,319.7
9077,335.2,350.7,319.7
9078,326.2,331.7,320.7
9079,324.7,319.7,329.7
9080,320.7,320.7,320.7
9081,339.7,358.7,320.7
9082,338.7,319.7,357.7
9083,356.2,391.7,320.7
9084,330.2,319.7,340.7
9085,320.2,319.7,320.7
9086,321.2,321.7,320.7
9087,325.2,319.7,330.7
9088,320.2,319.7,320.7
9089,331.2,341.7,320.7
9090,364.7,369.7,359.7
9091,320.2,319.7,320.7
9092,340.7,321.7,359.7
9093,341.2,321.7,360.7
9094,319.7,319.7,319.7
9095,321.2,320.7,321.7
9096,341.2,320.7,361.7
9097,363.2,406.7,319.7
9098,336.7,318.7,354.7
9099,320.2,320.7,319.7
9100,316.7,352.7,280.7
9101,319.7,319.7,319.7
9102,321.2,321.7,320.7
9103,321.2,320.7,321.7
9104,360.2,320.7,399.7
9105,357.2,353.7,360.7
9106,355.2,320.7,389.7
9107,325.2,319.7,330.7
9108,320.2,319.7,320.7
9109,320.2,320.7,319.7
9110,329.2,281.7,376.7
9111,325.7,320.7,330.7
9112,366.2,364.7,367.7
9113,320.2,320.7,319.7
9114,325.2,320.7,329.7
9115,336.2,350.7,321.7
9116,344.7,329.7,359.7
9117,319.7,319.7,319.7
9118,344.2,359.7,328.7
9119,350.2,339.7,360.7
9120,345.7,350.7,340.7
9121,338.7,328.7,348.7
9122,340.7,320.7,360.7
9123,352.2,360.7,343.7
9124,325.2,319.7,330.7
9125,319.7,319.7,319.7
9126,321.7,321.7,321.7
9127,330.2,330.7,329.7
9128,319.7,318.7,320.7
9129,319.2,318.7,319.7
9130,346.2,330.7,361.7
9131,325.7,320.7,330.7
9132,324.7,319.7,329.7
9133,341.2,361.7,320.7
9134,325.2,330.7,319.7
9135,319.7,319.7,319.7
9136,319.7,319.7,319.7
9137,326.2,320.7,331.7
9138,322.2,320.7,323.7
9139,321.2,320.7,321.7
9140,352.7,341.7,363.7
9141,325.2,319.7,330.7
9142,323.2,320.7,325.7
9143,355.7,341.7,369.7
9144,320.7,321.7,319.7
9145,363.2,318.7,407.7
9146,340.2,320.7,359.7
9147,325.7,321.7,329.7
9148,321.2,320.7,321.7
9149,320.2,319.7,320.7
9150,333.7,346.7,320.7
9151,330.7,340.7,320.7
9152,345.2,359.7,330.7
9153,339.2,320.7,357.7
9154,345.2,320.7,369.7
9155,326.2,330.7,321.7
9156,321.2,320.7,321.7
9157,320.7,320.7,320.7
9158,329.7,339.7,319.7
9159,324.7,329.7,319.7
9160,320.7,320.7,320.7
9161,345.2,330.7,359.7
9162,320.2,320.7,319.7
9163,328.7,321.7,335.7
9164,345.2,359.7,330.7
9165,332.2,333.7,330.7
9166,307.7,320.7,294.7
9167,356.2,340.7,371.7
9168,339.7,319.7,359.7
9169,332.7,335.7,329.7
9170,321.2,320.7,321.7
9171,325.2,329.7,320.7
9172,354.7,378.7,330.7
9173,320.2,319.7,320.7
9174,354.2,348.7,359.7
9175,330.2,319.7,340.7
9176,339.2,321.7,356.7
9177,329.2,321.7,336.7
9178,334.2,319.7,348.7
9179,341.2,320.7,361.7
9180,365.2,370.7,359.7
9181,364.7,339.7,389.7
9182,320.2,319.7,320.7
9183,321.2,320.7,321.7
9184,349.7,319.7,379.7
9185,320.2,321.7,318.7
9186,320.7,320.7,320.7
9187,340.2,359.7,320.7
9188,349.7,319.7,379.7
9189,325.7,320.7,330.7
9190,320.7,320.7,320.7
9191,390.7,381.7,399.7
9192,320.2,320.7,319.7
9193,325.2,319.7,330.7
9194,330.2,340.7,319.7
9195,320.2,320.7,319.7
9196,320.7,320.7,320.7
9197,327.7,335.7,319.7
9198,325.7,330.7,320.7
9199,331.7,343.7,319.7
9200,354.7,379.7,329.7
9201,349.7,329.7,369.7
9202,385.2,368.7,401.7
9203,320.2,319.7,320.7
9204,324.2,328.7,319.7
9205,320.7,320.7,320.7
9206,320.2,320.7,319.7
9207,329.7,340.7,318.7
9208,344.7,359.7,329.7
9209,325.2,320.7,329.7
9210,340.2,320.7,359.7
9211,321.2,320.7,321.7
9212,322.7,319.7,325.7
9213,320.7,320.7,320.7
9214,341.2,320.7,361.7
9215,330.7,340.7,320.7
9216,330.2,339.7,320.7
9217,320.7,320.7,320.7
9218,335.2,319.7,350.7
9219,320.2,319.7,320.7
9220,336.2,320.7,351.7
9221,321.7,321.7,321.7
9222,339.7,360.7,318.7
9223,325.2,319.7,330.7
9224,344.2,319.7,368.7
9225,320.2,319.7,320.7
9226,334.7,349.7,319.7
9227,375.7,358.7,392.7
9228,329.7,319.7,339.7
9229,325.7,320.7,330.7
9230,345.2,359.7,330.7
9231,340.7,320.7,360.7
9232,339.7,320.7,358.7
9233,345.2,329.7,360.7
9234,339.2,338.7,339.7
9235,332.7,318.7,346.7
9236,365.2,398.7,331.7
9237,302.2,321.7,282.7
9238,340.2,360.7,319.7
9239,323.7,321.7,325.7
9240,330.7,340.7,320.7
9241,366.7,412.7,320.7
9242,329.7,318.7,340.7
9243,319.2,319.7,318.7
9244,340.7,320.7,360.7
9245,321.2,320.7,321.7
9246,345.7,370.7,320.7
9247,339.7,359.7,319.7
9248,325.7,320.7,330.7
9249,350.2,320.7,379.7
9250,340.2,320.7,359.7
9251,337.2,319.7,354.7
9252,320.2,319.7,320.7
9253,365.2,361.7,368.7
9254,319.7,318.7,320.7
